"id","name","given_name","gender","wiki_url","laureate_url","external_url","birth","birth_year","death","death_year","birth_location","death_location"
686,"Kantorovich","Leonid Vitaliyevich","male","https://en.wikipedia.org/wiki/Leonid_Kantorovich","https://api.nobelprize.org/2/laureate/686","https://www.nobelprize.org/laureate/686","1912-01-19",1912,"1986-04-07",1986,"udtt46b0ycu4","ucfv053jpewv"
883,"Shapley","Lloyd S.","male","https://en.wikipedia.org/wiki/Lloyd_Shapley","https://api.nobelprize.org/2/laureate/883","https://www.nobelprize.org/laureate/883","1923-06-02",1923,"2016-03-12",2016,"drt3jcvnxdtd","9t9p7ccc38nr"
702,"Allais","Maurice","male","https://en.wikipedia.org/wiki/Maurice_Allais","https://api.nobelprize.org/2/laureate/702","https://www.nobelprize.org/laureate/702","1911-05-31",1911,"2010-10-09",2010,"u09tvwew9tqx","u09tvwew9tqx"
705,"Miller","Merton H.","male","https://en.wikipedia.org/wiki/Merton_Miller","https://api.nobelprize.org/2/laureate/705","https://www.nobelprize.org/laureate/705","1923-05-16",1923,"2000-06-03",2000,"drt2zp6p26d5","dp3wjxrdsysw"
984,"Kremer","Michael","male","https://en.wikipedia.org/wiki/Michael_Kremer","https://api.nobelprize.org/2/laureate/984","https://www.nobelprize.org/laureate/984","1964-11-12",1964,,,"dr5reu4d7xqv",
688,"Friedman","Milton","male","https://en.wikipedia.org/wiki/Milton_Friedman","https://api.nobelprize.org/2/laureate/688","https://www.nobelprize.org/laureate/688","1912-07-31",1912,"2006-11-16",2006,"dr5rmhzmh6dk","9q8yyh9kmhf9"
718,"Scholes","Myron","male","https://en.wikipedia.org/wiki/Myron_Scholes","https://api.nobelprize.org/2/laureate/718","https://www.nobelprize.org/laureate/718","1941-07-01",1941,,,"f0w5v0wb9129",
847,"Williamson","Oliver E.","male","https://en.wikipedia.org/wiki/Oliver_E._Williamson","https://api.nobelprize.org/2/laureate/847","https://www.nobelprize.org/laureate/847","1932-09-27",1932,,,"cbq9b17b5ruh",
935,"Hart","Oliver","male","https://en.wikipedia.org/wiki/Oliver_Hart_(economist)","https://api.nobelprize.org/2/laureate/935","https://www.nobelprize.org/laureate/935","1948-10-09",1948,,,"gcpvj1puzgy0",
679,"Samuelson","Paul A.","male","https://en.wikipedia.org/wiki/Paul_Samuelson","https://api.nobelprize.org/2/laureate/679","https://www.nobelprize.org/laureate/679","1915-05-15",1915,"2009-12-13",2009,"dp3us3scvj0f","drt3hmfh92q3"
834,"Krugman","Paul","male","https://en.wikipedia.org/wiki/Paul_Krugman","https://api.nobelprize.org/2/laureate/834","https://www.nobelprize.org/laureate/834","1953-02-28",1953,,,"dr5reu4d7xqv",
969,"Romer","Paul M.","male","https://en.wikipedia.org/wiki/Paul_Romer","https://api.nobelprize.org/2/laureate/969","https://www.nobelprize.org/laureate/969",,,,,"9xj65423g6k6",
995,"Milgrom","Paul","male","https://en.wikipedia.org/wiki/Paul_Milgrom","https://api.nobelprize.org/2/laureate/995","https://www.nobelprize.org/laureate/995","1948-04-20",1948,,,"dpsby4nxufxt",
856,"Diamond","Peter A.","male","https://en.wikipedia.org/wiki/Peter_Diamond","https://api.nobelprize.org/2/laureate/856","https://www.nobelprize.org/laureate/856","1940-04-29",1940,,,"dr5reu4d7xqv",
1023,"Dybvig","Philip","male","https://en.wikipedia.org/wiki/Philip_H._Dybvig","https://api.nobelprize.org/2/laureate/1023","https://www.nobelprize.org/laureate/1023","1955-05-22",1955,,,"djm2wtuz0zkn",
677,"Frisch","Ragnar","male","https://en.wikipedia.org/wiki/Ragnar_Frisch","https://api.nobelprize.org/2/laureate/677","https://www.nobelprize.org/laureate/677","1895-03-03",1895,"1973-01-31",1973,"u4xsueefz31e","u4xsueefz31e"
713,"Selten","Reinhard","male","https://en.wikipedia.org/wiki/Reinhard_Selten","https://api.nobelprize.org/2/laureate/713","https://www.nobelprize.org/laureate/713","1930-10-05",1930,"2016-08-23",2016,"u3h4g869q489","u3k41hk92bpv"
949,"Thaler","Richard H.","male","https://en.wikipedia.org/wiki/Richard_Thaler","https://api.nobelprize.org/2/laureate/949","https://www.nobelprize.org/laureate/949","1945-09-12",1945,,,"dr5pzmmwv7f6",
698,"Stone","Richard","male","https://en.wikipedia.org/wiki/Richard_Stone","https://api.nobelprize.org/2/laureate/698","https://www.nobelprize.org/laureate/698","1913-08-30",1913,"1991-12-06",1991,"gcpvj1puzgy0","u120gjdregef"
996,"Wilson","Robert","male","https://en.wikipedia.org/wiki/Robert_B._Wilson","https://api.nobelprize.org/2/laureate/996","https://www.nobelprize.org/laureate/996","1937-05-16",1937,,,"9z4we187mf7w",
717,"Merton","Robert C.","male","https://en.wikipedia.org/wiki/Robert_C._Merton","https://api.nobelprize.org/2/laureate/717","https://www.nobelprize.org/laureate/717","1944-07-31",1944,,,"dr5reu4d7xqv",
714,"Lucas Jr.","Robert E.","male","https://en.wikipedia.org/wiki/Robert_Lucas,_Jr.","https://api.nobelprize.org/2/laureate/714","https://www.nobelprize.org/laureate/714","1937-09-15",1937,"2023-05-15",2023,"c2631g8uj0pb","dp3wjxrdsysw"
771,"Engle III","Robert F.","male","https://en.wikipedia.org/wiki/Robert_F._Engle","https://api.nobelprize.org/2/laureate/771","https://www.nobelprize.org/laureate/771","1942-11-10",1942,,,"dr9ughxjkrw4",
799,"Aumann","Robert J.","male","https://en.wikipedia.org/wiki/Robert_Aumann","https://api.nobelprize.org/2/laureate/799","https://www.nobelprize.org/laureate/799","1930-06-08",1930,,,"u0yjjcbgw6gn",
896,"Shiller","Robert J.","male","https://en.wikipedia.org/wiki/Robert_J._Shiller","https://api.nobelprize.org/2/laureate/896","https://www.nobelprize.org/laureate/896","1946-03-29",1946,,,"dpsby4nxufxt",
701,"Solow","Robert M.","male","https://en.wikipedia.org/wiki/Robert_Solow","https://api.nobelprize.org/2/laureate/701","https://www.nobelprize.org/laureate/701","1924-08-23",1924,"2023-12-21",2023,"dr5rmhzmh6dk","drt37prcsc7s"
720,"Mundell","Robert","male","https://en.wikipedia.org/wiki/Robert_Mundell","https://api.nobelprize.org/2/laureate/720","https://www.nobelprize.org/laureate/720","1932-10-24",1932,"2021-04-04",2021,"drceehqmufct","sr8n3vg78d81"
709,"Fogel","Robert W.","male","https://en.wikipedia.org/wiki/Robert_Fogel","https://api.nobelprize.org/2/laureate/709","https://www.nobelprize.org/laureate/709","1927-07-01",1927,"2013-06-11",2013,"dr5reu4d7xqv","dp3t710rrugz"
822,"Myerson","Roger B.","male","https://en.wikipedia.org/wiki/Roger_Myerson","https://api.nobelprize.org/2/laureate/822","https://www.nobelprize.org/laureate/822","1951-03-29",1951,,,"drt2zp6p26d5",
707,"Coase","Ronald H.","male","https://en.wikipedia.org/wiki/Ronald_Coase","https://api.nobelprize.org/2/laureate/707","https://www.nobelprize.org/laureate/707","1910-12-29",1910,"2013-09-02",2013,"gcpv4zbcje4j","dp3wjxrdsysw"
1045,"Johnson","Simon","male","https://en.wikipedia.org/wiki/Simon_Johnson_(economist)","https://api.nobelprize.org/2/laureate/1045","https://www.nobelprize.org/laureate/1045",,,,,"gcqzwmydgfrk",
680,"Kuznets","Simon","male","https://en.wikipedia.org/wiki/Simon_Kuznets","https://api.nobelprize.org/2/laureate/680","https://www.nobelprize.org/laureate/680","1901-04-30",1901,"1985-07-08",1985,"u9683zr9mrcq","drt3jcvnxdtd"
693,"Lewis","Sir Arthur","male","https://en.wikipedia.org/wiki/Arthur_Lewis_(economist)","https://api.nobelprize.org/2/laureate/693","https://www.nobelprize.org/laureate/693","1915-01-23",1915,"1991-06-15",1991,"ddkxsr9m1255","ddmde2nn9vur"
692,"Schultz","Theodore W.","male","https://en.wikipedia.org/wiki/Theodore_Schultz","https://api.nobelprize.org/2/laureate/692","https://www.nobelprize.org/laureate/692","1902-04-30",1902,"1998-02-26",1998,"9zfumsk9sgv8","dp3xhwhq3xt2"
800,"Schelling","Thomas C.","male","https://en.wikipedia.org/wiki/Thomas_Schelling","https://api.nobelprize.org/2/laureate/800","https://www.nobelprize.org/laureate/800","1921-04-14",1921,"2016-12-13",2016,"9q9p41k2bw9p","dqcjv8yreern"
872,"Sargent","Thomas J.","male","https://en.wikipedia.org/wiki/Thomas_J._Sargent","https://api.nobelprize.org/2/laureate/872","https://www.nobelprize.org/laureate/872","1943-07-19",1943,,,"9q5fr8gd969h",
687,"Koopmans","Tjalling C.","male","https://en.wikipedia.org/wiki/Tjalling_Koopmans","https://api.nobelprize.org/2/laureate/687","https://www.nobelprize.org/laureate/687","1910-08-28",1910,"1985-02-26",1985,"u179hw9ndwc1","drk4uru5ku7m"
703,"Haavelmo","Trygve","male","https://en.wikipedia.org/wiki/Trygve_Haavelmo","https://api.nobelprize.org/2/laureate/703","https://www.nobelprize.org/laureate/703","1911-12-13",1911,"1999-07-26",1999,"u4xv5re9p828","u4xsueefz31e"
760,"Smith","Vernon L.","male","https://en.wikipedia.org/wiki/Vernon_L._Smith","https://api.nobelprize.org/2/laureate/760","https://www.nobelprize.org/laureate/760","1927-01-01",1927,,,"9ydy3j8vny1c",
683,"Leontief","Wassily","male","https://en.wikipedia.org/wiki/Wassily_Leontief","https://api.nobelprize.org/2/laureate/683","https://www.nobelprize.org/laureate/683","1906-08-05",1906,"1999-02-05",1999,"udtt46b0ycu4","dr5reu4d7xqv"
968,"Nordhaus","William D.","male","https://en.wikipedia.org/wiki/William_Nordhaus","https://api.nobelprize.org/2/laureate/968","https://www.nobelprize.org/laureate/968","1941-05-31",1941,,,"9whpt4gjbrhk",
706,"Sharpe","William F.","male","https://en.wikipedia.org/wiki/William_Forsyth_Sharpe","https://api.nobelprize.org/2/laureate/706","https://www.nobelprize.org/laureate/706","1934-06-16",1934,,,"drt2zp6p26d5",
716,"Vickrey","William","male","https://en.wikipedia.org/wiki/William_Vickrey","https://api.nobelprize.org/2/laureate/716","https://www.nobelprize.org/laureate/716","1914-06-21",1914,"1996-10-11",1996,"c2878b0etv8z","dr794d27wssp"
